"Bridges bring understanding, they bring empathy, but they bring change.\""	1		
Teacher, Blogger	1		
Recent graduate, Columbia School of Journalism	3		
Creative Director, O, The Oprah Magazine	1		
Founder of Ventureneer	1		
Author, Epic Win for Anonymous: How 4chan's Army Conquered the...	1		
Institute for Research on Labor and Employment, UC Berkeley	1		
Award-winning Food and Fashion Journalist, Expert seen on Good...	10		
Bloggers	5		
Executive Director of the American Jobs Alliance	4		
Outdoor educator	2		
Founder, Giant Steps Coaching	6		
Lifelong Democrat who claims never to have voted for a Republican	1		
Singer/songwriter, Kingsley Flood	1		
Attorney; Assistant Professor at University of New Hampshire; ...	2		
Co-Founder and Editor of www.Gastronomista.com	1		
A strategic communications consultant	1		
New York Times Bestselling Author, Neuropsychiatrist, Mindsigh...	3		
CEO, Texas Children's Hospital	1		
Lifestyle & Travel Blogger	22		
American blogger based in London	9		
CEO and Co-founder, CustomMade.com	3		
CEO, Accelerated Alignment & Founder, The Conscious Business N...	3		
Tax lawyer; adjunct professor, Columbia Law School	1		
Writer, director, web developer, designer	1		
writer	5		
Author. Designer. DIYer. Creator at 504 Main.	1		
Sexologist, AASECT-certified sexuality educator, TV Personality	3		
Founder and CEO of Avvo.com.	2		
Author Main St. Vegan & The Good Karma Diet, director Main St....	2		
Harvard Neurologist, Brain Health Expert and Author	4		
Professor of Physics and Astronomy, University of San Francisco	1		
Storyteller, JustAnge.com	2		
USA track & field sprinter, Olympic gold medalist and certifie...	2		
Dainty Chef	6		
Director of Marketing, Appboy.com	1		
The Financial Independence Coach	6		
Social scientist, adventure athlete, life and business strategist	4		
President and CEO of the National Community Reinvestment Coali...	1		
Bestselling Romance Author, Mom of Teens, Licensed Inventor, B...	4		
Psychotherapist & Owner of Dont Mind Life	2		
Change Management Consultant, Author, Coach, Speaker	1		
Connector, Storyteller, Entrepreneur	1		
EMME is the iconic supermodel who has paved the way over the l...	2		
National energy policy expert and former Chairman of the Oklah...	1		
Founder and President	1		
Author, English Lecturer	1		
Distinguished Professor, Santa Fe Institute	1		
Media Strategist. Entrepreneur. Consultant to law firms. Autho...	2		
The only parenting resource you need	2		
Founder and Director, VernissageTV	2		
Executive Director - The Center for Motivation and Change	1		
Founding Dean, National School of Tropical Medicine	2		
Couturier	1		
Child development and behavior specialist, author, wife, mom, ...	19		
The Hotel Tell-All	290		
Legislative Representative, Washington Legislative Office, ACLU	2		
Clinical psychologist and relationship analyst	7		
Television writer/producer; dad	10		
Author, 'I Love You, Beth Cooper,' 'Go Mutants!' and 'Deliriou...	1		
Divorce & Relationship Expert	10		
CEO, Global Coalition on Aging	1		
Political Theory and American Culture professor, DePaul Univer...	1		
Public health lawyer	3		
Award-winning Author, 'Scarred: A Memoir', Kidnap Survivor, Wr...	1		
Queer rights, criminal justice rights and disability rights ac...	1		
A Molecular Biologist, Researcher & Educator, and Former Scien...	1		
College administrator and freelance photographer	1		
Author, radio host and retired professor of philosophy	14		
London-based travel writer	1		
Rev Meg Riley serves as a Unitarian Universalist minister.  Lo...	1		
Stay-at-Home Academic	4		
Program Director, Avon Walk for Breast Cancer; 7-year breast c...	1		
I am a blogger, life coach, astologer, mom and adventurer	7		
Medical Epidemiologist/Physician	3		
Openly gay, active Latter-day Saint (Mormon)	1		
Executive partner, Abrams Fensterman Fensterman Eisman Formato...	1		
Author, 'Veggies for Carnivores: Moving Vegetables to the Cent...	1		
Co-author, Surviving Marriage & Surviving Parenting in the 21s...	2		
Radio Host, Writer, Voice Over Artist	1		
Writer, redhead, mommy (in no particular order)	1		
"Award-winning singer-songwriter and author of \"Kick-Ass Creati..."	1		
Coach and Author, Reinventing Midlife	1		
Psychotherapist + writer @WiredforHappy	2		
Author, A Trick of the Light	1		
Business Psychologist; Stress Resilience Expert; Author of Suc...	1		
Author of Seize Your Life: How to Carpe Diem Every Day, Speake...	2		
Producer of TV and children	3		
Voice Over Artist, Writer, Filmmaker, Meditation Instructor, N...	1		
Blogger, 'Free From Broke' and 'Credit Card Smarts'	1		
Freelance writer in New York	1		
Presidents blew	1		
Is your floor littered with all sorts of baseball paraphernalia -- gloves, bats, balls, bags, cleats, etc?	1		
The Mom Strategist	9		
Photojournalist and author	3		
We just can't keep our mouths shut.	6		
Founder, Growing Fortunes Financial Partners	1		
President and CEO, Trust for America's Health	5		
Inversity™ Engagement Specialist	5		
Inspirational travel site	1		
The definite guide to the Caribbean	1		
Founder, SomethingTurquoiseWedding.com	1		
"Author of #1 New York Times bestseller \"Daring Greatly\""	1		
Host of HGTV’s Hammer Heads	1		
composer	1		
Writer/Podcast Host	1		
Climate change writer and activist	2		
Mom to 4 young boys, former yeller, blogger at TheOrangeRhino.com	1		
'The World's Fittest Man'	1		
The Center is the birthplace of sleep medicine and includes re...	18		
OrganicAuthority.com	1		
Sports medicine specialist, Hospital for Special Surgery; Facu...	4		
Mediator, Family Law Attorney, Collaborative Law Practitioner,...	23		
CEO, American Heart Association	29		
Member of RAISE (Revolutionizing Asian American Immigrant Stor...	1		
Writer and Yogi	1		
New York Divorce Lawyer	3		
Author, Founder of The Honest Company	1		
Fmr. US Army Commander; VP of Audience, Relevance; Marketing F...	1		
Contributor, OZY	1		
Southeast Regional Organizer, The Reformation Project	1		
Founder, Hyde School	6		
Social Commentary/Social Justice Storytelling on disability, p...	3		
Associate Professor of Sociology, Tulane University	1		
poet. educator. founder of awQward.	1		
Family Law Lawyer/Mediator/Arbitrator	1		
CEO and Editor-in-Chief, Shriver Report	1		
Retired attorney turned full time personal finance blogger.	4		
Author of the Elly in Bloom series and recently released Queen...	1		
Founder, Pregame.com; Host, Pregame.com radio show on ESPN Las...	1		
Author of The Wife of John the Baptist	1		
like me, who just needed some help. This was a shocking reminder of what	1		
Adjunct Associate Professor, Columbia University	14		
Author of The Truth About Cruise Ships	1		
TheChicSite.com, Author, Lifestyle Expert, Blogger, Public Spe...	5		
Writer For ModCloth.com	1		
LMFT and Trauma Therapist	3		
First Ladies and Presidential Families Historian, Author & Scr...	5		
Designer	18		
Managing director, DEGW North America	1		
Inspired, Tailor-Made Travel to Latin America, Africa, Asia, A...	15		
Writer, journalist, yoga teacher	3		
Founder, CARRIE HAMMER Custom Apparel -- Made-to-Measure Custo...	4		
Founder and CEO, CreditSesame.com	4		
Spiritual teacher and best-selling author	1		
Dietitian, health enabler, author, spokesperson	4		
Deputy business editor, Abu Dhabi's 'The National'	1		
Co-Founder and Managing Editor of The Film Stage	1		
Author-Silicon Dragon, Startup Asia	5		
Freelance writer + mother. Traveler + seeker of fine food, cra...	2		
"Founder, New York Dantao Qigong School, author of \"Healing Can..."	1		
Ex-hack, vassal to news industry, sometime feature-writer for ...	1		
Hypertension specialist, Professor of Clinical Medicine, NYPre...	5		
Integrative Medicine Physician, Harvard Medical School	3		
Author, 'American Wasteland'; Creator, WastedFood.com	1		
Freelance columnist and fiction writer; creator, The Needle Pr...	2		
Executive Director, Faith In America	2		
Co-founder/VP, Blu Homes	1		
Investigative journalist and author	1		
Physician, innovator, purveyor of good medicine	1		
Queer Muslim & Activist	2		
NorthStar Moving Company Co-Founder	8		
Licensed psychotherapist; Author, 'Your Ultimate Life Plan'; N...	1		
Seasoned Food Professional	1		
Executive VP/Executive director, Merck Childhood Asthma Networ...	1		
Environmental lawyer and novelist	1		
Top international development organization dedicated to ending...	1		
Obama Organizer turned Education Policy Maker	1		
Mother and Writer, Nourished Mom	3		
President & CEO, ASPCA	2		
Rise Up enables girls, youth, and women to transform their own...	6		
Science Director, Stanford University Center for Compassion an...	1		
Barrie Davenport is a life passion coach, author, and founder ...	2		
17th Surgeon General of the United States; President, Canyon R...	2		
Writer, cookbook author, and registered dietitian	8		
Undergraduate Film Student at Columbia University	1		
Author: Riding with George, My Brother/My Enemy, Al Qaeda's Gr...	1		
Anxiety whisperer. Award-winning Savvy Psychologist podcast ho...	2		
For those of us on a strict budget (practically all of us), value becomes that much more important.	1		
Contributor	1527		
Writer on wellness and spirituality, founder of Lyon Lifestyle	25		
World's Largest Travel Video Site	4		
CEO, The Creative Class Group & Best-Selling Author, Upgrade	15		
Psychologist and Author	12		
Writer, youth advocate and Latina, lesbian mother	1		
Author, 'The Big Story'	2		
Editor, Warscapes magazine	1		
Chef Concierge, Waldorf=Astoria/Waldorf Towers	1		
Consultant	4		
Editor in Chief, Dr. Oz THE GOOD LIFE	5		
Steph @ Fearless🔥Fresh: Badass cooking teacher & cookbook auth...	4		
fantastic food and amenities, featuring everything from mixologist-crafted cocktails to reclining	1		
The Purpose Fairy, Blogger	4		
Author/Founder, The Extraordinary Project	3		
Bandleader	2		
Evolutionary Psychiatrist and Author, 'Angst: Origins of Anxie...	1		
"Author, speaker, facilitator...all with a dash of \"mild audaci..."	12		
ReaMedica & 51inc	2		
Neuromuscular re-education and nutritional specialist; Author ...	4		
"Emmy award-winning producer & co-creator of \"The Amazing R..."	3		
President, TechnoBuffalo.com	1		
Partner, The Law Firm of Wisselman, Harounian & Associates	1		
Filmmaker/Journalist	2		
L.A.-based Journalist	1		
Writer, teacher, and recovering lobbyist	1		
Writer, Filmmaker	3		
Crim Trial Atty-Broadcast Legal Analyst, Motivatonal Speaker, ...	3		
Professor of Latin American History at Boston University	1		
NY based Writer	1		
Author of Knickerbocker Glory: A Chef’s Guide to Innovatio...	4		
Author, Reinventing Philanthropy: A Framework for More Eff...	1		
Psychologist, Mindfulness Teacher and Coach	4		
Mother, writer, off-key singer and occasionally inappropriate ...	1		
Freelance writer based in NYC	2		
President and Chief Executive Officer of Global Fund for Children	1		
Wealth Advisor	2		
Blogger, Founder of CureWear	1		
Campus Editor-at-Large, Wesleyan University	1		
Co-founder, VeeV	2		
Mom; Bride-to-be; Blogger, justalittletinybitsometimes.blogspo...	1		
Best-selling author, seminar leader and co-creator of Inner Bo...	84		
Blogging for a prosperous, climate-friendly future. http://get...	4		
Global Leader in Women's Wellness and Menopause	31		
"Author, \"Wisdom Rising\""	7		
Animal behavior consultant, author of 23 pet care books	1		
Head of publishing, Debrett's	1		
Sports writer and video journalist	1		
Author, Inspirational Speaker, Founder of The Miracle Project,...	1		
Co-writer, ManWifeandDog.com	4		
Author, 'White House Burning: The Founding Fathers, Our Nation...	2		
CEO, co-founder of SaveUp	1		
Senior Scholar, Institute for Policy Studies	1		
Blogger, Dating in the Odyssey Years	1		
"Author, \"The Wabi-Sabi House, Simply Imperfect\"; Natural livin..."	3		
Writer, Speaker, Science Gladiator, Politico	3		
Bestselling Author of Augmented, Founder of Moven	1		
Actor, Southerner, Mom to Hilarious Toddler	9		
Professor of Practice	1		
Author; Blogger, Psychology Today	1		
President, National Veterans Foundation	3		
Novelist, Screenwriter, Harvard '12 grad; @isabelkaplan	1		
Yoga Teacher, Addiction Recovery Expert and Founder, Recovery 2.0	5		
Is on a journey inward to try and live from an understanding ...	5		
The Foodcommander is the creation of NY-based private chef and...	6		
Jeffry S. Life, MD, PhD is a physician and author specializing...	1		
Founder, Sheila Kelley S Factor	1		
Professor of Pediatrics, UCSF Benioff Children’s Hospital	1		
Nurse; Author, 'Health Care… a View From the Trenches'	5		
CPA and certified financial planner	1		
Professional Matchmaker; President of SamanthasTable.com; Foun...	4		
Child advocate, who is a father of 4, President of @First_Focu...	1		
Chief Medical Officer, Consano	2		
Health coach	2		
Sanjay Theodore is an original artistic polyglot. Here's an In...	2		
Assistant Professor, Columbia University	1		
Non Profit Consultant	1		
Cardiologist; Professor of Biomedical Sciences, University of ...	1		
CEO & Co-Founder, UrbanSitter	7		
Founder, Precision Nutrition, www.precisionnutrition.com	3		
Psychologist and psychoanalyst in San Francisco	1		
Blogger; speaker; ambassador for the spinal cord injury community	2		
Crisis Response Campaigner	1		
Founder and Creative Director of PathBinder Publishing and Lan...	2		
President & Chief Operating Officer, Clear Channel Outdoor	1		
The Founder of DAREBEE	2		
President of Harvard-affiliated Brigham and Women’s Hospital (...	1		
Technologist, Meditation & Mindfulness Teacher, Writer: 'T...	2		
Founder, Mamalode	1		
"This week, The WorldPost engages this conundrum. Writing from Denmark, Flemming Rose, the Jyllands-Posten editor who commissioned cartoons of the Prophet Muhammad a decade ago that set off riots across the Muslim world, argues against \"the tyranny of silence\" fanatics would impose. Mehdi Hasan says he is \"fed up with free speech fundamentalists\" who feel they have a \"duty to offend.\" (continued)"	1		
